MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE(L),CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY(L/100km),HWY_(L/100km),COMB_(L/100km),COMB_(mpg),CO2_EMISSIONS(g/km)
2003,SUBARU,LEGACY WAGON AWD 2.5GT SPORT SHIFT,STATION WAGON - MID-SIZE,2.5,4,AS4,X,11.8,8.3,10.2,28,235
2003,SUBARU,OUTBACK SPORT,STATION WAGON - SMALL,2.5,4,A4,X,10.8,8.1,9.6,29,221
2003,SUBARU,OUTBACK SPORT,STATION WAGON - SMALL,2.5,4,M5,X,11.3,7.9,9.8,29,225
2003,SUBARU,OUTBACK WAGON,STATION WAGON - MID-SIZE,2.5,4,A4,X,10.9,7.8,9.5,30,218
2003,SUBARU,OUTBACK WAGON,STATION WAGON - MID-SIZE,2.5,4,M5,X,11.4,8,9.9,29,228
2003,SUBARU,OUTBACK WAGON AWD H6-3.0,STATION WAGON - MID-SIZE,3,6,A4,Z,12.4,8.4,10.6,27,244
2003,SUZUKI,AERIO,COMPACT,2,4,A4,X,9.1,6.9,8.1,35,186
2003,SUZUKI,AERIO,COMPACT,2,4,M5,X,9.1,6.6,8,35,184
2003,SUZUKI,AERIO FASTBACK,STATION WAGON - SMALL,2,4,A4,X,9.1,6.9,8.1,35,186
2003,SUZUKI,AERIO FASTBACK,STATION WAGON - SMALL,2,4,M5,X,8.9,6.5,7.8,36,179
2003,SUZUKI,AERIO FASTBACK AWD,STATION WAGON - SMALL,2,4,A4,X,9.8,7.6,8.8,32,202
2003,SUZUKI,AERIO FASTBACK SX,STATION WAGON - SMALL,2,4,A4,X,9.1,7,8.2,34,189
2003,SUZUKI,AERIO FASTBACK SX,STATION WAGON - SMALL,2,4,M5,X,9.1,6.7,8,35,184
2003,SUZUKI,AERIO FASTBACK SX AWD,STATION WAGON - SMALL,2,4,A4,X,9.9,7.7,8.9,32,205
2003,SUZUKI,AERIO SX,COMPACT,2,4,A4,X,9.1,7,8.2,34,189
2003,SUZUKI,AERIO SX,COMPACT,2,4,M5,X,9.1,6.7,8,35,184
2003,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6,A4,X,12.9,10.6,11.9,24,274
2003,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6,M5,X,12.3,9.7,11.1,25,255
2003,SUZUKI,GRAND VITARA XL-7 4X4,SUV,2.7,6,A4,X,13.8,10.9,12.5,23,288
2003,SUZUKI,GRAND VITARA XL-7 4X4,SUV,2.7,6,M5,X,13.6,10.6,12.2,23,281
2003,SUZUKI,VITARA 4-DOOR 4X4,SUV,2,4,A4,X,10.3,8.4,9.4,30,216
2003,SUZUKI,VITARA 4-DOOR 4X4,SUV,2,4,M5,X,10.4,8.5,9.5,30,218
2003,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2,4,A4,X,10.3,8.5,9.5,30,218
2003,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2,4,M5,X,10.4,8.6,9.6,29,221
2003,TOYOTA,4RUNNER 4X4,SUV,4,6,A4,X,13.7,10.7,12.4,23,285
2003,TOYOTA,4RUNNER 4X4,SUV,4.7,8,A5,X,15.5,11.5,13.7,21,315
2003,TOYOTA,AVALON,FULL-SIZE,3,6,A4,X,11,7.4,9.4,30,216
2003,TOYOTA,CAMRY,MID-SIZE,2.4,4,A4,X,10.2,6.9,8.7,32,200
2003,TOYOTA,CAMRY,MID-SIZE,2.4,4,M5,X,9.8,6.5,8.3,34,191
2003,TOYOTA,CAMRY,MID-SIZE,3,6,A4,X,11.5,7.6,9.7,29,223
2003,TOYOTA,CAMRY SOLARA,COMPACT,2.4,4,A4,X,10.2,6.9,8.7,32,200
2003,TOYOTA,CAMRY SOLARA,COMPACT,3,6,A4,X,11.9,8,10.1,28,232
2003,TOYOTA,CAMRY SOLARA CONVERTIBLE,SUBCOMPACT,3,6,A4,X,12.5,8.4,10.7,26,246
2003,TOYOTA,CELICA,SUBCOMPACT,1.8,4,A4,X,8.3,6,7.3,39,168
2003,TOYOTA,CELICA,SUBCOMPACT,1.8,4,M5,X,8.9,6.5,7.8,36,179
2003,TOYOTA,CELICA #,SUBCOMPACT,1.8,4,A4,Z,10.2,7.3,8.9,32,205
2003,TOYOTA,CELICA #,SUBCOMPACT,1.8,4,M6,Z,10.2,6.8,8.7,32,200
2003,TOYOTA,COROLLA,COMPACT,1.8,4,A4,X,8.1,5.8,7.1,40,163
2003,TOYOTA,COROLLA,COMPACT,1.8,4,M5,X,7.1,5.3,6.3,45,145
2003,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,8.3,6.5,7.5,38,172
2003,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,7.7,6,6.9,41,159
2003,TOYOTA,COROLLA MATRIX #,STATION WAGON - SMALL,1.8,4,A4,Z,9.1,7.2,8.2,34,189
2003,TOYOTA,COROLLA MATRIX #,STATION WAGON - SMALL,1.8,4,M6,Z,9.3,7.1,8.3,34,191
2003,TOYOTA,COROLLA MATRIX 4WD,STATION WAGON - SMALL,1.8,4,A4,X,9.1,6.9,8.1,35,186
2003,TOYOTA,ECHO,COMPACT,1.5,4,A4,X,7.1,5.5,6.4,44,147
2003,TOYOTA,ECHO,COMPACT,1.5,4,M5,X,6.6,5.1,5.9,48,136
2003,TOYOTA,HIGHLANDER,SUV,2.4,4,A4,X,10.7,7.9,9.4,30,216
2003,TOYOTA,HIGHLANDER 4X4,SUV,2.4,4,A4,X,11.8,9.1,10.6,27,244
2003,TOYOTA,HIGHLANDER 4X4,SUV,3,6,A4,X,13,9.7,11.5,25,264
2003,TOYOTA,PRIUS,COMPACT,1.5,4,AV,X,4.5,4.7,4.6,61,106
2003,TOYOTA,RAV4 4X4,SUV,2,4,A4,X,10.6,8.2,9.5,30,218
2003,TOYOTA,RAV4 4X4,SUV,2,4,M5,X,10.7,8.1,9.5,30,218
2003,TOYOTA,SEQUOIA 4X4,SUV,4.7,8,A4,X,16.8,12.3,14.8,19,340
2003,TOYOTA,SIENNA,MINIVAN,3,6,A4,X,12.4,8.8,10.8,26,248
2003,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.4,4,A4,X,10.9,8.8,10,28,230
2003,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.4,4,M5,X,10.6,7.9,9.4,30,216
2003,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.6,10.2,11.5,25,264
2003,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14,10.9,12.6,22,290
2003,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.9,10.3,11.7,24,269
2003,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,M5,X,13.1,10.1,11.8,24,271
2003,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.5,11.3,13.1,22,301
2003,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,M5,X,14.1,10.9,12.7,22,292
2003,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.6,11.2,13.1,22,301
2003,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,15.8,11.5,13.9,20,320
2003,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.7,12.7,14.9,19,343
2003,VOLKSWAGEN,EUROVAN,MINIVAN,2.8,6,A4,X,14.1,10.9,12.7,22,292
2003,VOLKSWAGEN,GOLF,COMPACT,2,4,A4,X,10.1,7.4,8.9,32,205
2003,VOLKSWAGEN,GOLF,COMPACT,2,4,M5,X,9.7,6.8,8.4,34,193
2003,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,A4,D,6.9,4.8,6,47,162
2003,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2003,VOLKSWAGEN,GTI,COMPACT,1.8,4,A5,Z,10.8,7.4,9.3,30,214
2003,VOLKSWAGEN,GTI,COMPACT,1.8,4,M5,Z,9.8,6.9,8.5,33,196
2003,VOLKSWAGEN,GTI,COMPACT,2.8,6,M6,Z,11.1,7.3,9.4,30,216
2003,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS5,Z,10.8,7.4,9.3,30,214
2003,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,Z,9.9,6.9,8.6,33,198
2003,VOLKSWAGEN,JETTA,COMPACT,2,4,A4,X,10.1,7.4,8.9,32,205
2003,VOLKSWAGEN,JETTA,COMPACT,2,4,M5,X,9.7,6.8,8.4,34,193
2003,VOLKSWAGEN,JETTA,COMPACT,2.8,6,AS5,Z,11.1,7,9.3,30,214
2003,VOLKSWAGEN,JETTA,COMPACT,2.8,6,M6,Z,11.1,7.3,9.4,30,216
2003,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,A4,D,6.9,4.8,6,47,162
2003,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2003,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,1.8,4,AS5,Z,10.8,7.4,9.3,30,214
2003,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,1.8,4,M5,Z,9.9,6.9,8.6,33,198
2003,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2,4,A4,X,10.6,7.5,9.2,31,212
2003,VOLKSWAGEN,JETTA WAGON,STATION WAGON - SMALL,2,4,M5,X,9.9,6.8,8.5,33,196
2003,VOLKSWAGEN,JETTA WAGON TDI DIESEL,STATION WAGON - SMALL,1.9,4,A4,D,7,4.9,6.1,46,165
2003,VOLKSWAGEN,JETTA WAGON TDI DIESEL,STATION WAGON - SMALL,1.9,4,M5,D,5.6,4.3,5,56,135
2003,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,A4,Z,10.3,7.3,9,31,207
2003,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,M5,Z,9.6,7.2,8.5,33,196
2003,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2,4,A4,X,10.1,7.4,8.9,32,205
2003,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2,4,M5,X,9.7,6.8,8.4,34,193
2003,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,1.8,4,AS6,Z,10.9,7.5,9.4,30,216
2003,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,1.8,4,M5,Z,9.5,7.1,8.4,34,193
2003,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2,4,AS6,X,10.8,7.5,9.3,30,214
2003,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2,4,M5,X,9.9,7.2,8.7,32,200
2003,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,A4,D,6.9,5,6,47,162
2003,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2003,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS5,Z,11,7.1,9.2,31,212
2003,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,Z,10.7,7,9,31,207
2003,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,AS5,Z,12.2,8,10.3,27,237
2003,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,M5,Z,11.9,7.7,10,28,230
2003,VOLKSWAGEN,PASSAT 4MOTION,MID-SIZE,2.8,6,AS5,Z,12.7,8.3,10.7,26,246
2003,VOLKSWAGEN,PASSAT 4MOTION,MID-SIZE,4,8,AS5,Z,13.8,9.2,11.7,24,269
2003,VOLKSWAGEN,PASSAT 4MOTION,MID-SIZE,4,6,M6,Z,14,8.9,11.7,24,269
2003,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,2.8,6,AS5,Z,12.7,8.3,10.7,26,246
2003,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,4,8,AS5,Z,13.8,9.2,11.7,24,269
2003,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,4,6,M6,Z,14,8.9,11.7,24,269
2003,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,AS5,Z,11,7.1,9.2,31,212
2003,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,M5,Z,10.7,7,9,31,207
2003,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,AS5,Z,12.2,8,10.3,27,237
2003,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,M5,Z,11.9,7.7,10,28,230
2003,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5,A5,Z,11.9,8.4,10.3,27,237
2003,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5,M5,Z,11.9,8.3,10.3,27,237
2003,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.4,5,A5,Z,12,8.3,10.3,27,237
2003,VOLVO,S40 TURBO,COMPACT,1.9,4,A5,Z,10.9,7.3,9.3,30,214
2003,VOLVO,S60 2.4,COMPACT,2.4,5,A5,Z,10.7,7,9,31,207
2003,VOLVO,S60 2.4,COMPACT,2.4,5,M5,Z,10.8,7.3,9.2,31,212
2003,VOLVO,S60 2.4T TURBO,COMPACT,2.4,5,A5,Z,11.4,7.7,9.7,29,223
2003,VOLVO,S60 AWD TURBO,COMPACT,2.5,5,AS5,Z,12.7,8.6,10.9,26,251
2003,VOLVO,S60 T5 TURBO,COMPACT,2.3,5,AS5,Z,11.6,7.8,9.9,29,228
2003,VOLVO,S60 T5 TURBO,COMPACT,2.3,5,M5,Z,11.5,8,9.9,29,228
2003,VOLVO,S80 2.9,MID-SIZE,2.9,6,A4,Z,11.9,7.8,10.1,28,232
2003,VOLVO,S80/S80 EXECUTIVE T6 TURBO,MID-SIZE,2.9,6,AS4,Z,12.6,8.3,10.7,26,246
2003,VOLVO,V40 TURBO,STATION WAGON - SMALL,1.9,4,A5,Z,10.9,7.3,9.3,30,214
2003,VOLVO,V70 2.4,STATION WAGON - MID-SIZE,2.4,5,A5,Z,10.9,7.1,9.2,31,212
2003,VOLVO,V70 2.4,STATION WAGON - MID-SIZE,2.4,5,M5,Z,10.8,7.3,9.2,31,212
2003,VOLVO,V70 2.4T TURBO,STATION WAGON - MID-SIZE,2.4,5,A5,Z,12,8.3,10.3,27,237
2003,VOLVO,V70 AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,12.7,8.6,10.9,26,251
2003,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,AS5,Z,11.6,7.7,9.8,29,225
2003,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,M5,Z,11.9,8.3,10.3,27,237
2003,VOLVO,XC70 AWD TURBO,SUV,2.5,5,AS5,Z,12.7,8.6,10.9,26,251
2003,VOLVO,XC90 2.5T AWD TURBO,SUV,2.5,5,AS5,Z,13.3,9.1,11.4,25,262
2003,VOLVO,XC90 T6 AWD TURBO,SUV,2.9,6,AS4,Z,15.6,10.6,13.4,21,308
2004,ACURA,1.7EL,COMPACT,1.7,4,A4,X,7.9,6,7,40,161
2004,ACURA,1.7EL,COMPACT,1.7,4,M5,X,7.8,6.1,7,40,161
2004,ACURA,3.2TL,MID-SIZE,3.2,6,AS5,Z,11.6,7.6,9.8,29,225
2004,ACURA,3.2TL,MID-SIZE,3.2,6,M6,Z,11.7,7.7,9.9,29,228
2004,ACURA,3.5RL,MID-SIZE,3.5,6,A4,Z,13,9.1,11.2,25,258
2004,ACURA,MDX,SUV,3.5,6,A5,Z,14.1,9.4,12,24,276
2004,ACURA,NSX,TWO-SEATER,3.2,6,M6,Z,13.5,8.9,11.4,25,262
2004,ACURA,RSX,SUBCOMPACT,2,4,AS5,X,9.3,6.4,8,35,184
2004,ACURA,RSX,SUBCOMPACT,2,4,M5,X,8.7,6.5,7.7,37,177
2004,ACURA,RSX TYPE S,SUBCOMPACT,2,4,M6,Z,9.7,6.9,8.4,34,193
2004,ACURA,TSX,COMPACT,2.4,4,AS5,Z,10.3,6.8,8.7,32,200
2004,ACURA,TSX,COMPACT,2.4,4,M6,Z,10.9,7.4,9.3,30,214
2004,AUDI,A4,COMPACT,1.8,4,AV,Z,10.2,7.3,8.9,32,205
2004,AUDI,A4 AVANT,STATION WAGON - SMALL,1.8,4,AV,Z,10.2,7.3,8.9,32,205
2004,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,1.8,4,AS5,Z,11.7,7.6,9.9,29,228
2004,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,1.8,4,M6,Z,11.1,7.1,9.3,30,214
2004,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3,6,AS5,Z,12.8,8.4,10.8,26,248
2004,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3,6,M6,Z,13.5,8.7,11.3,25,260
2004,AUDI,A4 CABRIOLET,SUBCOMPACT,1.8,4,AV,Z,10.2,7.2,8.8,32,202
2004,AUDI,A4 CABRIOLET,SUBCOMPACT,3,6,AV,Z,11.5,8.1,10,28,230
2004,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3,6,AS5,Z,12.8,8.4,10.8,26,248
2004,AUDI,A4 QUATTRO,COMPACT,1.8,4,AS5,Z,11.7,7.6,9.9,29,228
2004,AUDI,A4 QUATTRO,COMPACT,1.8,4,M6,Z,11.2,7.2,9.4,30,216
2004,AUDI,A4 QUATTRO,COMPACT,3,6,AS5,Z,12.8,8.4,10.8,26,248
2004,AUDI,A4 QUATTRO,COMPACT,3,6,M6,Z,13.5,8.7,11.3,25,260
2004,AUDI,A6,MID-SIZE,3,6,AV,Z,11.5,8.1,10,28,230
2004,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,AS5,Z,13.1,8.6,11.1,25,255
2004,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,M6,Z,13.1,8.5,11,26,253
2004,AUDI,A6 QUATTRO,MID-SIZE,3,6,AS5,Z,12.8,8.4,10.8,26,248
2004,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS5,Z,13.7,8.9,11.5,25,264
2004,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,13.5,8.9,11.4,25,262
2004,AUDI,ALLROAD QUATTRO,SUV,2.7,6,AS5,Z,14.3,9.8,12.3,23,283
2004,AUDI,ALLROAD QUATTRO,SUV,2.7,6,M6,Z,14.8,9.4,12.4,23,285
2004,AUDI,S4,COMPACT,4.2,8,AS6,Z,13.4,9.1,11.5,25,264
2004,AUDI,S4,COMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306
2004,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,13.4,9.1,11.5,25,264
2004,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,15.8,10.2,13.3,21,306
2004,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,13.3,9.3,11.5,25,264
2004,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,15.8,10.2,13.3,21,306
2004,AUDI,TT COUPE,MINICOMPACT,1.8,4,AS6,Z,11.3,7.5,9.6,29,221
2004,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M6,Z,11.7,7.6,9.9,29,228
2004,AUDI,TT COUPE QUATTRO,MINICOMPACT,3.2,6,AS6,Z,10.6,8.1,9.5,30,218
2004,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,AS6,Z,11.9,7.6,10,28,230
2004,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.7,7.6,9.9,29,228
2004,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,10.9,8.1,9.6,29,221
2004,BENTLEY,ARNAGE,MID-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444
2004,BENTLEY,ARNAGE LWB,FULL-SIZE,6.7,8,A4,Z,22.9,14.9,19.3,15,444
2004,BMW,320i,COMPACT,2.2,6,A5,Z,11.6,7.4,9.7,29,223
2004,BMW,320i,COMPACT,2.2,6,M5,Z,11.3,7.2,9.5,30,218
2004,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,12.3,8,10.4,27,239
2004,BMW,325Ci,SUBCOMPACT,2.5,6,AM6,Z,10.6,6.8,8.9,32,205
2004,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.7,7.4,9.8,29,225
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,12.7,8.2,10.7,26,246
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,AM6,Z,11.3,7.3,9.5,30,218
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,12.6,8,10.5,27,242
2004,BMW,325i,COMPACT,2.5,6,A5,Z,12.3,8,10.4,27,239
2004,BMW,325i,COMPACT,2.5,6,AM6,Z,10.6,6.8,8.9,32,205
2004,BMW,325i,COMPACT,2.5,6,M5,Z,11.7,7.4,9.8,29,225
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,12.3,8,10.4,27,239
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,AM6,Z,10.6,6.8,8.9,32,205
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,11.7,7.4,9.8,29,225
2004,BMW,325xi,COMPACT,2.5,6,A5,Z,12.2,8.4,10.5,27,242
2004,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8,10.3,27,237
2004,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,12.2,8.4,10.5,27,242
2004,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,12.4,8.2,10.5,27,242
2004,BMW,330Ci,SUBCOMPACT,3,6,A5,Z,12.2,8,10.3,27,237
2004,BMW,330Ci,SUBCOMPACT,3,6,AM6,Z,11.5,7.3,9.6,29,221
2004,BMW,330Ci,SUBCOMPACT,3,6,M6,Z,11.7,7.2,9.7,29,223
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,A5,Z,12.8,8.5,10.9,26,251
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,AM6,Z,11.8,7.5,9.9,29,228
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3,6,M6,Z,12.1,7.6,10.1,28,232
2004,BMW,330i,COMPACT,3,6,A5,Z,12.2,8,10.3,27,237
2004,BMW,330i,COMPACT,3,6,AM6,Z,11.5,7.3,9.6,29,221
2004,BMW,330i,COMPACT,3,6,M6,Z,11.7,7.2,9.7,29,223
2004,BMW,330xi,COMPACT,3,6,A5,Z,13,8.6,11,26,253
2004,BMW,330xi,COMPACT,3,6,M6,Z,11.8,7.4,9.8,29,225
2004,BMW,525i,MID-SIZE,2.5,6,A6,Z,12.5,7.6,10.3,27,237
2004,BMW,525i,MID-SIZE,2.5,6,M6,Z,11.7,7.4,9.8,29,225
2004,BMW,530i,MID-SIZE,3,6,A6,Z,12.9,7.8,10.6,27,244
2004,BMW,530i,MID-SIZE,3,6,AM6,Z,11.5,7.3,9.6,29,221
2004,BMW,530i,MID-SIZE,3,6,M6,Z,11.7,7.2,9.7,29,223
2004,BMW,545i,MID-SIZE,4.4,8,A6,Z,13,8.2,10.8,26,248
2004,BMW,545i,MID-SIZE,4.4,8,AM6,Z,14.3,8.7,11.8,24,271
2004,BMW,545i,MID-SIZE,4.4,8,M6,Z,14.4,8.6,11.8,24,271
2004,BMW,645Ci,SUBCOMPACT,4.4,8,A6,Z,13,8.2,10.8,26,248
2004,BMW,645Ci,SUBCOMPACT,4.4,8,AM6,Z,14.3,8.7,11.8,24,271
2004,BMW,645Ci,SUBCOMPACT,4.4,8,M6,Z,14.4,8.6,11.8,24,271
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,A6,Z,13.1,8.3,10.9,26,251
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,AM6,Z,15.6,9.4,12.8,22,294
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,M6,Z,15.7,9.4,12.9,22,297
2004,BMW,745i,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,10.9,26,251
2004,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,10.9,26,251
2004,BMW,760Li,FULL-SIZE,6,12,A6,Z,15.8,9.5,13,22,299
2004,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,13.3,8.8,11.3,25,260
2004,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9,12,24,276
2004,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,13.8,9.5,11.9,24,274
2004,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,14.9,9.4,12.4,23,285
2004,BMW,X3,SUV,3,6,A5,Z,14.8,9.3,12.3,23,283
2004,BMW,X3,SUV,3,6,M6,Z,13.8,8.8,11.6,24,267
2004,BMW,X5,SUV,3,6,A6,Z,14.9,10.4,12.9,22,297
2004,BMW,X5,SUV,3,6,M6,Z,15.9,10.1,13.3,21,306
2004,BMW,X5,SUV,4.4,8,A6,Z,14.8,9.9,12.6,22,290
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,11.4,7.7,9.7,29,223
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,AM6,Z,10.7,7,9,31,207
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,11.7,7.8,9.9,29,228
2004,BMW,Z4 ROADSTER,TWO-SEATER,3,6,A5,Z,12.2,8,10.3,27,237
2004,BMW,Z4 ROADSTER,TWO-SEATER,3,6,AM6,Z,10.8,6.9,9,31,207
2004,BMW,Z4 ROADSTER,TWO-SEATER,3,6,M6,Z,11.4,7.4,9.6,29,221
2004,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.7,7.2,9.7,29,223
2004,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,9.8,29,225
2004,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,9.8,29,225
2004,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.4,8.2,11.1,25,255
2004,BUICK,RAINIER,SUV,4.2,6,A4,X,15.1,10.4,13,22,299
2004,BUICK,RAINIER,SUV,5.3,8,A4,X,16.2,12,14.3,20,329
2004,BUICK,RAINIER AWD,SUV,4.2,6,A4,X,15.5,10.5,13.2,21,304
2004,BUICK,RAINIER AWD,SUV,5.3,8,A4,X,17,13.1,15.2,19,350
2004,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,11.8,7.1,9.7,29,223
2004,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,13.4,8.2,11.1,25,255
2004,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,12,7.8,10.1,28,232
2004,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,13.7,9.6,11.9,24,274
2004,BUICK,RENDEZVOUS AWD,SUV,3.6,6,A4,X,13.3,8.5,11.1,25,255
2004,CADILLAC,CTS,MID-SIZE,3.2,6,M5,X,12.6,8.2,10.6,27,244
